date,gz_spread,ebp,est_prob
1992-01-01,1.2794536211254657,0.0532210576216249,0.2209415059762869
1992-02-01,1.242899862440982,0.1038806168529338,0.2402034900314626
1992-03-01,1.1699083103909609,0.0474757186338163,0.2188142433555712
1992-04-01,1.175509784223132,0.0393183504175294,0.2158142443940355
1992-05-01,1.1843820679140804,0.0059630765341123,0.2037979933989474
1992-06-01,1.172716978626827,0.0054774383968181,0.2036260401131529
1992-07-01,1.2350408369293928,-0.064157716868469,0.1798742226832768
1992-08-01,1.3799484301665772,0.0819969678236383,0.2317724949646998
1992-09-01,1.500225097394876,0.1804230109554083,0.2709631928618725
1992-10-01,1.393902458396458,0.1098826340932737,0.24254472438348
1992-11-01,1.2645266161700814,0.0725305349235969,0.2281771392226576
1992-12-01,1.3295045115637305,0.1064310485618351,0.2411968409714133
1993-01-01,1.355951641874794,0.0693573763227015,0.2269790262407872
1993-02-01,1.3965432285368893,0.0620427094224975,0.2242307329283199
1993-03-01,1.3454621283300705,0.0346802733019622,0.2141192037629962
1993-04-01,1.3935857024107212,0.0670832810119457,0.2261225661102336
1993-05-01,1.3054661954946778,0.0372907196986203,0.215072267659465
1993-06-01,1.2981601902812958,-0.030840151164396,0.1910133490204473
1993-07-01,1.2721859437250171,-0.0375204669914042,0.1887466374763866
1993-08-01,1.3625285071977742,-0.0389977775185907,0.1882476157933052
1993-09-01,1.3998979187338974,0.0528946769138671,0.220820344364979
1993-10-01,1.3367448488358842,-0.0223740440955488,0.1939098720114802
1993-11-01,1.2544880900996584,-0.1169686384686778,0.1630733653438844
1993-12-01,1.2250751399134472,-0.1542754670031252,0.1518405758417517
1994-01-01,1.18684313879281,-0.2311352560737765,0.1303551266146255
1994-02-01,1.0968800713628677,-0.4254101518015922,0.0856984189665916
1994-03-01,1.1755918513296757,-0.3090910283894081,0.1108107885080672
1994-04-01,1.1879849829668934,-0.2668124841827286,0.1211329250647356
1994-05-01,1.2113674560872132,-0.2728986649747078,0.119606704488506
1994-06-01,1.1748465768652063,-0.3176359941263118,0.1088034898254803
1994-07-01,1.1696839016010063,-0.2912707723358569,0.1150819987084657
1994-08-01,1.1477256712956685,-0.2599673102404607,0.1228657851286467
1994-09-01,1.1327907919544653,-0.3846783271653069,0.0939564426421754
1994-10-01,1.1500297873729357,-0.3007143522900442,0.1128041742154646
1994-11-01,1.219551405021898,-0.2257099723969149,0.131798960714755
1994-12-01,1.245588667914712,-0.1742894758192696,0.1460315482580061
1995-01-01,1.2376204091901175,-0.2186555620090129,0.1336928017434574
1995-02-01,1.2088059775581974,-0.25064461911555,0.1252536785412649
1995-03-01,1.2078650507605075,-0.2599172010185049,0.1228785340733504
1995-04-01,1.183477000313479,-0.1988551995836811,0.1391080588215746
1995-05-01,1.2813010454586733,-0.2902967284364808,0.1153187890281061
1995-06-01,1.3072308326919748,-0.1032621624289749,0.1673326088884837
1995-07-01,1.2247000578450402,-0.275447393929275,0.1189716106898069
1995-08-01,1.2437997207484637,-0.1666074298194753,0.1482433451222683
1995-09-01,1.2399793988750591,-0.1239610631193519,0.1609278783580788
1995-10-01,1.313574129636491,-0.0874003857457261,0.1723502685668705
1995-11-01,1.358512931554788,-0.0042456923609677,0.2002015419657858
1995-12-01,1.372109117508295,-0.017380479773599,0.1956308106815067
1996-01-01,1.3535891710896124,-0.0649526076338358,0.1796135474618558
1996-02-01,1.2660126664666465,-0.2785473031171019,0.1182023877107508
1996-03-01,1.2248624597498483,-0.3027302382067585,0.1123221333160691
1996-04-01,1.2275426310800963,-0.2521198526363815,0.1248736727297753
1996-05-01,1.173951392709142,-0.285175697564582,0.1165694095216488
1996-06-01,1.2378641745844523,-0.2379128309405003,0.128566828508943
1996-07-01,1.250432484837979,-0.2863677567572014,0.1162774381825649
1996-08-01,1.220289058995749,-0.3578194515571156,0.0997143068982853
1996-09-01,1.204128297221062,-0.3515611002424035,0.101092217211368
1996-10-01,1.2458245076563657,-0.2938312647546044,0.1144611918922164
1996-11-01,1.293653400846767,-0.2457042993129299,0.1265321331874353
1996-12-01,1.2157914465016706,-0.368838782840329,0.0973216039316774
1997-01-01,1.2492595672741846,-0.3155619678482892,0.1092882798940663
1997-02-01,1.183749164449512,-0.4329428526812285,0.0842326616515865
1997-03-01,1.1872482912305606,-0.463539720589035,0.0784719752311707
1997-04-01,1.1921553480545748,-0.4113594207240821,0.0884833863257601
1997-05-01,1.1503118443016456,-0.4103530424257495,0.0886854165840199
1997-06-01,1.1253428701756425,-0.511082620746611,0.0701203145775702
1997-07-01,1.182791168896258,-0.4880872284475544,0.074070233459467
